,lat,long,city,state,country,suburb
68,43.35,17.8,Mostar,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,
69,44.0667,18.2667,Kokošići,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Vares municipality
70,43.8678,18.4228,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Podhrastovi
71,42.917,17.6,Neum,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Neum municipality
72,55.817,27.95,Каханавіцкі сельскі Савет,Vitsebsk Region,Belarus,
73,55.367,27.467,Sharkaushchyna,Vitsebsk Region,Belarus,
74,55.05,26.317,Лынтупы,Vitsebsk Region,Belarus,
75,55.467,28.767,Polatsk,Vitsebsk Region,Belarus,Марыненкі
76,54.883,27.75,Докшыцкі сельскі Савет,Vitsebsk Region,Belarus,
77,55.167,30.217,Vitsebsk,Vitsebsk Region,Belarus,Нікраполле
78,54.65,19.9,Baltiysk,Kaliningrad,Russia,
79,54.38,21.3,Gogolevskoye,Kaliningrad,Russia,
80,54.267,28.5,Прыгарадны сельскі Савет,Minsk Region,Belarus,
81,54.5,30.417,Orsha,Vitsebsk Region,Belarus,Uschodni
82,54.3,30.933,Рэкценскі сельскі Савет,Mahilyow Region,Belarus,
83,53.85,25.317,Траццякоўскі сельскі Савет,Hrodna Region,Belarus,
84,53.6,25.85,Navahrudak,Hrodna Region,Belarus,Кубарка
85,53.87,27.53,Minsk,,Belarus,Minsk World
86,53.833,28.983,Byerazino,Minsk Region,Belarus,
87,53.45,28.133,Дубраўскі сельскі Савет,Minsk Region,Belarus,
88,53.5,29.333,Klichaw,Mahilyow Region,Belarus,
89,53.45,31.017,Slawharad,Mahilyow Region,Belarus,
90,53.35,32.067,Kastsyukovichy,Mahilyow Region,Belarus,
91,53.167,24.45,Vawkavysk,Hrodna Region,Belarus,
92,52.717,25.35,Ivatsevichy,Brest Region,Belarus,
93,53.117,26.0,Baranavichy,Brest Region,Belarus,
94,53.0,27.7,Казловіцкі сельскі Савет,Minsk Region,Belarus,
95,53.217,29.183,Сычкаўскі сельскі Савет,Mahilyow Region,Belarus,
96,52.9,30.033,Zhlobin,Homyel Region,Belarus,
97,52.1167,23.6831,Brest,Brest Region,Belarus,Граеўка
98,52.117,26.117,Pinsk,Brest Region,Belarus,Цэнтральны
99,52.217,27.867,Zhytkavichy,Homyel Region,Belarus,
100,51.95,29.167,Каменскі сельскі Савет,Homyel Region,Belarus,
101,52.25,29.8331,Vasilyevichy,Homyel Region,Belarus,
102,52.4,30.95,Homyel,Homyel Region,Belarus,56-ы мікрараён
103,51.817,30.3,Малейкаўскі сельскі Савет,Homyel Region,Belarus,
104,43.983,22.85,Vidin,Vidin,Bulgaria,кв. Нов път
105,43.232,27.825,Aksakovo,Varna,Bulgaria,Aksakovo
106,42.695,23.406,Sofia,Sofia-City,Bulgaria,Aerogarata
107,41.65,25.383,Kardzhali,Kardzhali,Bulgaria,Байкал
108,56.7667,8.3167,Vestervig,North Denmark Region,Denmark,Thisted Municipality
109,56.2831,9.6167,Grønbæk,Central Denmark Region,Denmark,Silkeborg Municipality
110,55.45,8.4,Nordby,Region of Southern Denmark,Denmark,Fanø Kommune
111,55.6831,12.5831,Copenhagen,Capital Region of Denmark,Denmark,Christianshavn
112,55.6831,12.5331,Frederiksberg,Capital Region of Denmark,Denmark,Frederiksberg Municipality
113,55.3,14.7831,Allinge-Sandvig,Capital Region of Denmark,Denmark,Bornholms Regionskommune
114,54.9,9.1331,Rens,Region of Southern Denmark,Denmark,Aabenraa Municipality
115,55.8331,10.6167,,Central Denmark Region,Denmark,Samsø Municipality
116,62.02,-6.77,Tórshavn,Streymoy region,Faroe Islands,
117,57.093,9.849,Vadum,North Denmark Region,Denmark,Aalborg Municipality
118,55.063,14.76,,Capital Region of Denmark,Denmark,Bornholms Regionskommune
119,51.9394,-10.2219,,County Kerry,Ireland,
120,53.3639,-6.3192,Dublin,County Dublin,Ireland,
121,55.3717,-7.34,,County Donegal,Ireland,
122,52.2531,-7.1308,Waterford,County Waterford,Ireland,
123,54.5,-8.1789,,County Donegal,Ireland,
124,51.841,-8.491,Cork,County Cork,Ireland,
125,52.283,-6.483,,County Wexford,Ireland,
126,52.702,-8.925,,County Clare,Ireland,
127,53.302,-6.451,Saggart,County Dublin,Ireland,South Dublin
128,53.91,-8.818,,County Mayo,Ireland,
129,54.233,-10.0,,County Mayo,Ireland,
130,59.383,24.033,Paldiski,Harju maakond,Estonia,Lääne-Harju vald
131,59.3831,24.5831,Harku alevik,Harju maakond,Estonia,Harku vald
132,59.5214,26.5414,Kunda,Lääne-Viru maakond,Estonia,Viru-Nigula vald
133,58.917,22.067,,,Estonia,Hiiumaa vald
134,59.0,22.817,,Hiiu maakond,Estonia,Hiiumaa vald
135,58.95,23.817,,Lääne maakond,Estonia,Lääne-Nigula vald
136,58.9508,23.8156,,Lääne maakond,Estonia,Lääne-Nigula vald
137,58.567,23.517,Virtsu,Pärnu maakond,Estonia,Lääneranna vald
138,58.967,24.733,,Rapla maakond,Estonia,Rapla vald
139,58.817,25.417,Türi linn,Järva maakond,Estonia,Türi vald
140,59.133,26.233,Väike-Maarja,Lääne-Viru maakond,Estonia,Väike-Maarja vald
141,58.367,25.6,Viljandi,Viljandi maakond,Estonia,Viljandi linn
142,58.1,23.967,,Pärnu maakond,Estonia,Kihnu vald
143,57.867,24.367,Ainaži,Vidzeme,Latvia,Pelmes
144,58.3778,25.6003,Viljandi,Viljandi maakond,Estonia,Viljandi linn
145,58.2639,26.4614,Tõravere alevik,Tartu maakond,Estonia,Nõo vald
146,57.8458,27.0192,Võru linn,Võru maakond,Estonia,Võru linn
147,58.3831,21.8153,,Saare maakond,Estonia,Saaremaa vald
148,58.8642,23.0433,,Hiiu maakond,Estonia,Hiiumaa vald
149,59.3289,27.3981,Kohtla-Järve linn,Ida-Viru maakond,Estonia,Ahtme
150,58.7494,26.415,Jõgeva,Jõgeva maakond,Estonia,Jõgeva vald
151,58.2181,22.5064,Kuressaare,Saare maakond,Estonia,Saaremaa vald
152,58.0983,23.9703,,Pärnu maakond,Estonia,Kihnu vald
153,58.9731,24.7339,Kuusiku alevik,Rapla maakond,Estonia,Rapla vald
154,59.3892,28.1128,,Ida-Viru maakond,Estonia,Narva-Jõesuu linn
155,58.4194,24.4694,Pärnu linn,Pärnu maakond,Estonia,Pärnu linn
156,59.3892,24.04,Paldiski,Harju maakond,Estonia,Lääne-Harju vald
157,58.9206,22.0664,,,Estonia,Hiiumaa vald
158,59.3981,24.6028,Tallinn,Harju maakond,Estonia,Haabersti linnaosa
159,57.9133,22.0578,,Saare maakond,Estonia,Saaremaa vald
160,58.8653,26.9519,Mustvee,Jõgeva maakond,Estonia,Mustvee vald
161,58.8742,26.2719,,Jõgeva maakond,Estonia,Jõgeva vald
162,59.1414,26.2306,Ebavere küla,Lääne-Viru maakond,Estonia,Väike-Maarja vald
163,58.8083,25.4092,Türi linn,Järva maakond,Estonia,Türi vald
164,57.79,26.0378,Valga city,Valga maakond,Estonia,Valga vald
165,58.5728,23.5133,Virtsu,Pärnu maakond,Estonia,Lääneranna vald
166,50.5544,13.9314,Milešov,Ústecký kraj,Czechia,Milešov u Lovosic
167,50.067,12.383,Cheb,Northwest,Czechia,Cheb
168,49.667,12.683,Přimda,Southwest,Czechia,Přimda
169,49.467,13.833,Kocelovice,Southwest,Czechia,Kocelovice
170,50.101,14.26,Prague,Prague,Czechia,Ruzyně
171,50.0,14.45,Prague,Prague,Czechia,Modřany
172,50.767,15.017,Liberec,Northeast,Czechia,Ostašov u Liberce
173,49.583,15.767,Přibyslav,Southeast,Czechia,Přibyslav
174,49.151,16.694,Šlapanice,Jihomoravský kraj,Czechia,Šlapanice u Brna
175,49.696,18.111,Mošnov,Moravia-Silesia,Czechia,Mošnov
176,49.55,18.45,Krásná,Moravia-Silesia,Czechia,Krásná pod Lysou Horou
177,60.1667,24.95,Helsinki,Uusimaa,Finland,Kaartinkaupunki
178,62.4019,25.6783,Laukaa,Central Finland,Finland,Jyväskylä sub-region
179,60.8139,23.5006,Jokioinen,Kanta-Häme,Finland,Forssa sub-region
180,67.3678,26.6328,Sodankylä,,Finland,Northern Lapland
181,60.1244,19.9067,Jomala,Åland Islands,Finland,Sviby
182,59.7842,21.3708,Pargas,Southwest Finland,Finland,Aboland
183,59.9592,19.9575,,Åland Islands,Finland,Lemland
184,60.1781,19.9894,Jomala,Åland Islands,Finland,Ålands Countryside
185,60.3008,19.135,Hammarland,Åland Islands,Finland,Ålands Countryside
186,59.5056,20.3556,,Åland Islands,Finland,Kökar
187,60.1117,21.7028,Nagu,Southwest Finland,Finland,Aboland
188,60.2581,20.7506,Kumlinge,Åland Islands,Finland,Ålands Archipelago
189,59.7733,22.9517,Hanko,Uusimaa,Finland,Raseborg Sub-Region
190,60.3867,22.5544,Piikkiö,Southwest Finland,Finland,Turku sub-region
191,59.8692,22.1967,Kimitoön,Southwest Finland,Finland,Aboland
192,59.8083,22.9156,Hanko,Uusimaa,Finland,Ulkosatama
193,60.4542,22.1817,Turku,Southwest Finland,Finland,Artukainen
194,60.1714,22.7606,Kimitoön,Southwest Finland,Finland,Aboland
195,59.8439,23.2517,Hanko,Uusimaa,Finland,Raseborg Sub-Region
196,60.3733,23.1158,Salo,Southwest Finland,Finland,Ylhäisi
197,60.4908,23.7692,Somero,Southwest Finland,Finland,Salo sub-region
198,59.8206,23.5764,Raseborg,Uusimaa,Finland,Raseborg Sub-Region
199,60.4631,23.6525,Salo,Southwest Finland,Finland,Salo sub-region
200,60.3269,24.9603,Vantaa,Uusimaa,Finland,Airport
201,59.9308,24.0169,Ingå,Uusimaa,Finland,Raseborg Sub-Region
202,60.2,24.9167,Helsinki,Uusimaa,Finland,Pasila
203,60.2439,24.0525,Lohja,Uusimaa,Finland,Neitsytlinna
204,60.4183,24.4017,Vihti,Uusimaa,Finland,Helsinki sub-region
205,60.1044,24.9783,Helsinki,Uusimaa,Finland,Suomenlinna
206,59.92,24.3525,Kirkkonummi,Uusimaa,Finland,Porkkala
207,59.9481,24.93,Helsinki,Uusimaa,Finland,Ulkosaaret
208,60.2028,24.9642,Helsinki,Uusimaa,Finland,Kumpula
209,59.985,25.6017,Porvoo,Uusimaa,Finland,Porvoo sub-region
210,60.2033,25.6283,Porvoo,Uusimaa,Finland,Porvoo sub-region
211,60.3914,25.6114,Porvoo,Uusimaa,Finland,Kuninkaanportti
212,60.3753,26.9617,Kotka,Kymenlaakso,Finland,Kotka-Hamina sub-region
213,60.2744,26.4478,Loviisa,Uusimaa,Finland,Loviisa sub-region
214,60.2864,27.1881,Kotka,Kymenlaakso,Finland,Kotka-Hamina sub-region
215,60.8017,21.4281,Uusikaupunki,Southwest Finland,Finland,Hakametsä
216,60.8331,21.7603,Laitila,Southwest Finland,Finland,Vakka-Suomi sub-region
217,60.7219,21.03,Kustavi,Southwest Finland,Finland,Vakka-Suomi sub-region
218,61.1444,21.3058,,,Finland,
219,61.4789,21.7864,Pori,,Finland,Riihiketo
220,60.5153,22.2775,Turku,Southwest Finland,Finland,Lentokenttä
221,61.2706,22.2519,Kokemäki,,Finland,Järilä
222,60.5739,22.4494,Lieto,Southwest Finland,Finland,Tammentaka
223,61.0231,22.7017,Vampula,Satakunta,Finland,Pori sub-region
224,61.11,22.3775,Säkylä,Satakunta,Finland,Karhia
225,60.9042,22.715,Oripää,Southwest Finland,Finland,Loimaa sub-region
226,60.8714,22.3914,Yläne,Southwest Finland,Finland,Loimaa sub-region
227,61.2528,22.3494,Kokemäki,,Finland,Tulkkila
228,61.3964,23.3394,Nokia,Pirkanmaa,Finland,Tottijärvi
229,61.4206,23.6231,Pirkkala,Pirkanmaa,Finland,Tampere sub-region
230,61.4656,23.75,Tampere,Pirkanmaa,Finland,Härmälä
231,60.6464,23.8092,Somero,Southwest Finland,Finland,Salo sub-region
232,60.5956,24.8064,Hyvinkää,Uusimaa,Finland,Helsinki sub-region
233,60.5244,24.5189,Vihti,Uusimaa,Finland,Helsinki sub-region
234,60.8053,24.8467,,Kanta-Häme,Finland,Hausjärvi
235,61.0064,23.9231,Hämeenlinna,Kanta-Häme,Finland,Hämeenlinna sub-region
236,60.5083,24.6567,Nurmijärvi,Uusimaa,Finland,Helsinki sub-region
237,60.9992,24.4944,Hämeenlinna,Kanta-Häme,Finland,Hätilä
238,61.1144,24.3292,Hattula,Kanta-Häme,Finland,Lepaa
239,60.9617,25.6342,Lahti,Päijät-Häme,Finland,Laune
240,61.0539,25.0419,Hämeenlinna,Kanta-Häme,Finland,Hämeenlinna sub-region
241,60.6244,25.2275,Mäntsälä,Uusimaa,Finland,Hura
242,61.1367,25.7956,Asikkala,Päijät-Häme,Finland,Lahti sub-region
243,61.265,25.5231,Asikkala,Päijät-Häme,Finland,Lahti sub-region
244,61.2164,25.1358,Hämeenlinna,Kanta-Häme,Finland,Hämeenlinna sub-region
245,60.8903,26.9442,Kouvola,Kymenlaakso,Finland,Kouvola sub-region
246,60.6964,26.8133,Kouvola,Kymenlaakso,Finland,Tehtaanmäki
247,61.1994,26.0528,Heinola,Päijät-Häme,Finland,Tommola
248,60.8875,26.3567,Iitti,Päijät-Häme,Finland,Lahti sub-region
249,61.2508,26.7819,Kouvola,Kymenlaakso,Finland,Kouvola sub-region
250,60.5269,27.6756,Virolahti,Kymenlaakso,Finland,Kotka-Hamina sub-region
251,61.0439,28.1542,Lappeenranta,South Karelia,Finland,Huhtiniemi
252,61.0392,28.5656,Lappeenranta,South Karelia,Finland,Konnunsuo
253,61.0569,28.2117,Lappeenranta,South Karelia,Finland,Alakylä
254,61.3681,28.6831,Ruokolahti,South Karelia,Finland,Imatra sub-region
255,61.1978,28.4756,Lappeenranta,South Karelia,Finland,Lappeenranta sub-region
256,61.4225,29.3944,Rautjärvi,South Karelia,Finland,Imatra sub-region
257,61.4442,29.4639,Parikkala,South Karelia,Finland,Imatra sub-region
258,62.3339,21.1939,Kaskinen,Ostrobothnia,Finland,Sydösterbotten sub-region
259,61.8481,21.6542,Merikarvia,,Finland,Pori sub-region
260,62.1328,21.6769,Isojoki,South Ostrobothnia,Finland,Suupohja sub-region
261,62.4917,21.7628,Teuva,South Ostrobothnia,Finland,Hakala
262,61.6303,21.3792,Pori,,Finland,Pori sub-region
263,62.2031,21.1731,Kristinestad,Ostrobothnia,Finland,Sydösterbotten sub-region
264,61.8381,22.4669,Niinisalo,,Finland,Northern Satakunta
265,62.1831,22.8031,Karvia,,Finland,Northern Satakunta
266,61.6142,22.5442,Pori,,Finland,Pori sub-region
267,61.7389,22.8264,Ikaalinen,Pirkanmaa,Finland,North Western Pirkanmaa
268,62.4153,22.1931,Kauhajoki,South Ostrobothnia,Finland,Opas
269,62.4728,22.9133,Kurikka,South Ostrobothnia,Finland,Seinäjoki sub-region
270,62.4131,22.1867,Kauhajoki,South Ostrobothnia,Finland,Kuja-Kokko
271,62.4492,23.5581,Alavus,South Ostrobothnia,Finland,Kuusiokunnat sub-region
272,62.3275,23.5456,Virrat,Pirkanmaa,Finland,Upper Savonia
273,61.5175,23.7569,Tampere,Pirkanmaa,Finland,Tampella
274,61.8564,24.7892,Halli,Central Finland,Finland,
275,61.8456,24.2906,Juupajoki,Pirkanmaa,Finland,Upper Savonia
276,61.8592,24.8181,Halli,Central Finland,Finland,
277,61.5106,25.8144,Sysmä,Päijät-Häme,Finland,Lahti sub-region
278,61.835,25.8567,Luhanka,Central Finland,Finland,Joutsa sub-region
279,62.1544,25.4281,Jyväskylä,Central Finland,Finland,Jyväskylä sub-region
280,61.7042,25.5083,Luhanka,Central Finland,Finland,Joutsa sub-region
281,62.4103,25.0539,Multia,Central Finland,Finland,Keuruu sub-region
282,61.8792,26.0989,Leivonmäki,Central Finland,Finland,Joutsa sub-region
283,61.9806,26.6456,Kangasniemi,South Savo,Finland,Mikkeli sub-region
284,61.7656,26.3956,Joutsa,Central Finland,Finland,Joutsa sub-region
285,61.6869,27.21,Mikkeli,South Savo,Finland,Rantakylä
286,62.0339,27.1969,Mikkeli,South Savo,Finland,Mikkeli sub-region
287,61.8919,27.8881,Juva,South Savo,Finland,Pieksämäki sub-region
288,62.1733,27.8633,Joroinen,North Savo,Finland,Varkaus sub-region
289,62.3217,27.9108,Varkaus,North Savo,Finland,Kommila
290,61.7956,28.8492,Savonlinna,South Savo,Finland,Savonlinna sub-region
291,61.9231,28.3231,Sulkava,South Savo,Finland,Savonlinna sub-region
292,61.9458,28.9344,Savonlinna,South Savo,Finland,Savonlinna sub-region
293,62.0628,28.5692,Rantasalmi,South Savo,Finland,Savonlinna sub-region
294,61.8017,29.3181,Savonlinna,South Savo,Finland,Savonlinna sub-region
295,62.0553,29.0469,Enonkoski,South Savo,Finland,Savonlinna sub-region
296,62.1683,29.2803,Savonlinna,South Savo,Finland,Savonlinna sub-region
297,62.3108,29.6328,Rääkkylä,North Karelia,Finland,Central Karelia
298,62.235,30.3494,Tohmajärvi,North Karelia,Finland,Central Karelia
299,62.4358,30.4114,Joensuu,North Karelia,Finland,Joensuu sub-region
300,63.0417,21.7678,Vaasa,Ostrobothnia,Finland,Runsor
301,63.4353,21.0681,Korsholm,Ostrobothnia,Finland,Vaasa sub-region
302,62.65,21.55,Pörtom,Ostrobothnia,Finland,Sydösterbotten sub-region
303,62.9703,21.78,Korsholm,Ostrobothnia,Finland,Vaasa sub-region
304,62.7333,21.9631,Kurikka,South Ostrobothnia,Finland,Seinäjoki sub-region
305,62.9344,21.1883,Korsnäs,Ostrobothnia,Finland,Vaasa sub-region
306,62.9781,20.7433,Malax,Ostrobothnia,Finland,Vaasa sub-region
307,62.9367,22.4908,Seinäjoki,South Ostrobothnia,Finland,Seinäjoki sub-region
308,63.1203,23.0469,Kauhava,South Ostrobothnia,Finland,Rengonsalo
309,62.5344,24.2206,Ähtäri,South Ostrobothnia,Finland,Kuusiokunnat sub-region
310,63.4453,24.4478,Halsua,Central Ostrobothnia,Finland,Kaustinen sub-region
311,63.0889,24.2642,Alajärvi,South Ostrobothnia,Finland,Järviseutu sub-region
312,62.5103,24.8108,Multia,Central Finland,Finland,Keuruu sub-region
313,63.0817,25.8617,Viitasaari,Central Finland,Finland,Työväentalonmäki
314,62.875,25.8653,Äänekoski sub-region,Central Finland,Finland,
315,63.1669,25.9392,Viitasaari,Central Finland,Finland,Saarijärvi-Viitasaari sub-region
316,62.9214,26.4281,Vesanto,North Savo,Finland,Inner Savonia
317,63.3144,26.9825,Pielavesi,North Savo,Finland,Upper Savonia
318,63.0081,27.8025,Siilinjärvi,North Savo,Finland,Kuopio sub-region
319,63.1431,27.3158,Kuopio,North Savo,Finland,Kuopio sub-region
320,63.3769,27.3731,Lapinlahti,North Savo,Finland,Upper Savonia
321,62.6642,27.0503,Suonenjoki,North Savo,Finland,Iisvesi
322,62.85,27.2831,Kuopio,North Savo,Finland,Kuopio sub-region
323,62.7983,27.9081,Kuopio,North Savo,Finland,Kuopio sub-region
324,62.8919,27.6367,Kuopio,North Savo,Finland,Savilahti
325,62.5703,28.5956,Heinävesi,North Karelia,Finland,Joensuu sub-region
326,62.6167,28.9456,Outokumpu,North Karelia,Finland,Joensuu sub-region
327,63.2708,28.4731,Rautavaara,North Savo,Finland,North Eastern Savonia
328,63.3778,28.665,Rautavaara,North Savo,Finland,North Eastern Savonia
329,62.6594,29.6144,Liperi,North Karelia,Finland,Joensuu sub-region
330,63.2317,29.2378,Juuka,North Karelia,Finland,Joensuu sub-region
331,62.5167,29.8106,Joensuu,North Karelia,Finland,Joensuu sub-region
332,63.1081,29.7617,Lieksa,North Karelia,Finland,Pielinen Karelia
333,62.5456,29.6717,Liperi,North Karelia,Finland,Joensuu sub-region
334,62.6014,29.7267,Joensuu,North Karelia,Finland,Linnunlahti
335,63.3206,30.0492,Lieksa,North Karelia,Finland,Iljanniemi
336,63.0319,31.0619,Ilomantsi,North Karelia,Finland,Joensuu sub-region
337,63.1417,31.0475,Ilomantsi,North Karelia,Finland,Joensuu sub-region
338,62.7692,30.9778,Ilomantsi,North Karelia,Finland,Joensuu sub-region
339,63.7508,22.5267,Larsmo,Ostrobothnia,Finland,Jakobstad sub-region
340,63.7169,23.1425,Kronoby,Ostrobothnia,Finland,Jakobstad sub-region
341,63.5931,23.7203,Kaustinen,Central Ostrobothnia,Finland,Kaustinen sub-region
342,64.3306,23.4503,,North Ostrobothnia,Finland,
343,63.8442,23.1281,Kokkola,Central Ostrobothnia,Finland,Hollihaka
344,63.7631,24.2842,Toholampi,Central Ostrobothnia,Finland,Kaustinen sub-region
345,64.2306,24.0192,Kalajoki,North Ostrobothnia,Finland,Ylivieska sub-region
346,64.2731,24.2108,Kalajoki,North Ostrobothnia,Finland,Ylivieska sub-region
347,63.8208,24.1669,Toholampi,Central Ostrobothnia,Finland,Kaustinen sub-region
348,64.05,24.7278,Ylivieska,North Ostrobothnia,Finland,Ylivieska sub-region
349,64.0664,24.6769,Ylivieska,North Ostrobothnia,Finland,Ylivieska sub-region
350,64.1417,25.4281,Haapavesi,North Ostrobothnia,Finland,Siikalatva sub-region
351,63.8906,25.7881,Kärsämäki,North Ostrobothnia,Finland,Siikalatva sub-region
352,63.7356,25.7092,Pyhäjärvi,North Ostrobothnia,Finland,Nivala-Haapajärvi sub-region
353,63.6083,25.4725,Pyhäjärvi,North Ostrobothnia,Finland,Nivala-Haapajärvi sub-region
354,63.7281,26.3731,Kiuruvesi,North Savo,Finland,Upper Savonia
355,64.3553,26.3025,Siikalatva,North Ostrobothnia,Finland,Siikalatva sub-region
356,64.0506,26.9289,Kajaani,Kainuu,Finland,Kajaani sub-region
357,64.2814,27.6783,Kajaani,Kainuu,Finland,Kajaani sub-region
358,63.8406,27.2242,Vieremä,North Savo,Finland,Upper Savonia
359,64.2908,27.6403,Kajaani,Kainuu,Finland,Kajaani sub-region
360,64.2167,27.755,Kajaani,Kainuu,Finland,Variskangas
361,63.6667,28.8325,Valtimo,North Karelia,Finland,Pielinen Karelia
362,63.9544,28.4292,Sotkamo,Kainuu,Finland,Kajaani sub-region
363,64.4692,28.6217,Ristijärvi,Kainuu,Finland,Kajaani sub-region
364,64.1108,28.3419,Sotkamo,Kainuu,Finland,Kajaani sub-region
365,63.8242,29.4581,Nurmes,North Karelia,Finland,Pielinen Karelia
366,64.0553,29.3169,Kuhmo,Kainuu,Finland,Tervasalmi
367,64.2975,30.17,Kuhmo,Kainuu,Finland,Kehys-Kainuu sub-region
368,64.6117,23.9,Raahe,North Ostrobothnia,Finland,Raahe sub-region
369,65.0192,24.7314,Hailuoto,North Ostrobothnia,Finland,Oulu sub-region
370,65.385,24.1,,,,
371,64.6656,24.4106,Raahe,North Ostrobothnia,Finland,Raahe sub-region
372,64.9283,25.3506,Oulu,North Ostrobothnia,Finland,Oulu sub-region
373,64.6833,25.0925,Siikajoki,North Ostrobothnia,Finland,Raahe sub-region
374,64.6581,25.6206,Temmes,North Ostrobothnia,Finland,Oulu sub-region
375,65.0056,25.3967,Oulu,North Ostrobothnia,Finland,Vihreäsaari
376,64.9375,25.3756,Oulu,North Ostrobothnia,Finland,Oulu sub-region
377,64.5008,26.4275,Vaala,North Ostrobothnia,Finland,Oulunkaari sub-region
378,65.3992,26.9667,Pudasjärvi,North Ostrobothnia,Finland,Oulunkaari sub-region
379,64.9269,27.1919,Utajärvi,North Ostrobothnia,Finland,Oulunkaari sub-region
380,65.1603,27.6503,Pudasjärvi,North Ostrobothnia,Finland,Oulunkaari sub-region
381,65.2392,28.4517,Suomussalmi,Kainuu,Finland,Kehys-Kainuu sub-region
382,64.9305,28.7503,Suomussalmi,Kainuu,Finland,Kehys-Kainuu sub-region
383,64.6656,28.0328,Puolanka,Kainuu,Finland,Kehys-Kainuu sub-region
384,64.6633,28.0603,Puolanka,Kainuu,Finland,Kehys-Kainuu sub-region
385,65.7831,24.5831,Keminmaa,,Finland,Lautiosaari
386,65.6725,24.5192,Kemi,,Finland,Kemi-Tornio sub-region
387,66.0692,24.1481,Tornio,,Finland,Kemi-Tornio sub-region
388,65.8467,24.1775,Tornio,,Finland,Pikku-Berliini
389,65.9764,26.3714,Ranua,,Finland,Rovaniemi sub-region
390,65.7892,27.3367,Pudasjärvi,North Ostrobothnia,Finland,Oulunkaari sub-region
391,65.9781,28.1744,Posio,,Finland,Eastern Lapland
392,65.7342,28.5642,Taivalkoski,North Ostrobothnia,Finland,Koillismaa sub-region
393,65.5739,28.2481,Taivalkoski,North Ostrobothnia,Finland,Koillismaa sub-region
394,65.995,29.2258,Kuusamo,North Ostrobothnia,Finland,Mäkelä
395,66.3681,29.3192,Kuusamo,North Ostrobothnia,Finland,Koillismaa sub-region
396,65.9528,29.1331,Kuusamo,North Ostrobothnia,Finland,Toranki
397,66.1653,29.1553,Kuusamo,North Ostrobothnia,Finland,Koillismaa sub-region
398,65.5194,29.5242,Kuusamo,North Ostrobothnia,Finland,Koillismaa sub-region
399,66.3167,29.4,Kuusamo,North Ostrobothnia,Finland,Koillismaa sub-region
400,66.5289,24.6531,Ylitornio,,Finland,Torne Valley sub-region
401,66.8406,24.3842,Pello,,Finland,Torne Valley sub-region
402,67.3839,24.0158,Kolari,,Finland,Tunturi-Lapin seutukunta
403,66.7722,23.9669,Pello,,Finland,Isoranta
404,67.2617,24.97,Kittilä,,Finland,Tunturi-Lapin seutukunta
405,66.5581,25.8353,Rovaniemi,,Finland,Rovaniemi sub-region
406,66.4981,25.7119,Rovaniemi,,Finland,Ratantaus
407,66.5789,26.015,Rovaniemi,,Finland,Rovaniemi sub-region
408,67.0994,27.5139,Pelkosenniemi,,Finland,Eastern Lapland
409,66.7153,27.1642,Kemijärvi,,Finland,Eastern Lapland
410,67.2853,28.18,Savukoski,,Finland,Eastern Lapland
411,66.9453,28.9794,Salla,,Finland,Eastern Lapland
412,67.0214,27.2219,Pelkosenniemi,,Finland,Eastern Lapland
413,66.8331,28.6781,Salla,,Finland,Eastern Lapland
414,67.1622,29.1814,Salla,,Finland,Eastern Lapland
415,68.4503,22.4981,Enontekiö,,Finland,Tunturi-Lapin seutukunta
416,67.9681,23.6803,Muonio,,Finland,Tunturi-Lapin seutukunta
417,68.3856,23.5919,Enontekiö,,Finland,Tunturi-Lapin seutukunta
418,68.2294,24.8417,Kittilä,,Finland,Tunturi-Lapin seutukunta
419,67.7842,24.8569,Sirkka,,Finland,Tunturi-Lapin seutukunta
420,68.0617,24.0369,Muonio,,Finland,Tunturi-Lapin seutukunta
421,67.9728,24.1203,Muonio,,Finland,Tunturi-Lapin seutukunta
422,67.9992,24.2442,Kittilä,,Finland,Tunturi-Lapin seutukunta
423,67.6956,24.8625,Kittilä,,Finland,Tunturi-Lapin seutukunta
424,67.9908,24.2433,Kittilä,,Finland,Tunturi-Lapin seutukunta
425,67.6517,24.9056,Kittilä,,Finland,Tunturi-Lapin seutukunta
426,68.1692,25.7867,Kittilä,,Finland,Tunturi-Lapin seutukunta
427,67.8206,27.7503,Sodankylä,,Finland,Northern Lapland
428,68.0839,27.1894,Sodankylä,,Finland,Northern Lapland
429,68.4142,27.4175,Saariselkä,,Finland,Northern Lapland
430,68.4319,27.4489,Saariselkä,,Finland,Northern Lapland
431,67.6556,28.7131,Savukoski,,Finland,Eastern Lapland
432,68.4717,28.3242,Inari,,Finland,Northern Lapland
433,68.4775,28.3053,Inari,,Finland,Northern Lapland
434,67.7475,29.615,Salla,,Finland,Eastern Lapland
435,69.0483,20.7956,Enontekiö,,Finland,Tunturi-Lapin seutukunta
436,69.0419,20.8578,Enontekiö,,Finland,Tunturi-Lapin seutukunta
437,68.6025,23.5803,Enontekiö,,Finland,Tunturi-Lapin seutukunta
438,68.9092,25.6664,Inari,,Finland,Northern Lapland
439,68.9025,25.7406,Inari,,Finland,Northern Lapland
